No.;Type;Name;Date/Time;Note;400,00;402,00;404,00;406,00;408,00;410,00;412,00;414,00;416,00;418,00;420,00;422,00;424,00;426,00;428,00;430,00;432,00;434,00;436,00;438,00;440,00;442,00;444,00;446,00;448,00;450,00;452,00;454,00;456,00;458,00;460,00;462,00;464,00;466,00;468,00;470,00;472,00;474,00;476,00;478,00;480,00;482,00;484,00;486,00;488,00;490,00;492,00;494,00;496,00;498,00;500,00;502,00;504,00;506,00;508,00;510,00;512,00;514,00;516,00;518,00;520,00;522,00;524,00;526,00;528,00;530,00;532,00;534,00;536,00;538,00;540,00;542,00;544,00;546,00;548,00;550,00;552,00;554,00;556,00;558,00;560,00;562,00;564,00;566,00;568,00;570,00;572,00;574,00;576,00;578,00;580,00;582,00;584,00;586,00;588,00;590,00;592,00;594,00;596,00;598,00;600,00;602,00;604,00;606,00;608,00;610,00;612,00;614,00;616,00;618,00;620,00;622,00;624,00;626,00;628,00;630,00;632,00;634,00;636,00;638,00;640,00;642,00;644,00;646,00;648,00;650,00;652,00;654,00;656,00;658,00;660,00;662,00;664,00;666,00;668,00;670,00;672,00;674,00;676,00;678,00;680,00;682,00;684,00;686,00;688,00;690,00;692,00;694,00;696,00;698,00;700,00;702,00;704,00;706,00;708,00;710,00;712,00;714,00;716,00;718,00;720,00;722,00;724,00;726,00;728,00;730,00;732,00;734,00;736,00;738,00;740,00;742,00;744,00;746,00;748,00;750,00;
1;Sample;WT_1;2024.04.23 13:49;;0,2948;0,3068;0,3186;0,3318;0,3465;0,3618;0,3765;0,3900;0,4013;0,4105;0,4179;0,4248;0,4316;0,4393;0,4475;0,4563;0,4643;0,4704;0,4728;0,4704;0,4627;0,4503;0,4335;0,4141;0,3930;0,3714;0,3506;0,3313;0,3146;0,3008;0,2904;0,2835;0,2801;0,2798;0,2820;0,2839;0,2885;0,2912;0,2919;0,2897;0,2843;0,2757;0,2643;0,2510;0,2366;0,2219;0,2077;0,1946;0,1832;0,1733;0,1647;0,1569;0,1492;0,1412;0,1324;0,1228;0,1127;0,1023;0,0919;0,0818;0,0724;0,0639;0,0564;0,0501;0,0448;0,0405;0,0370;0,0341;0,0318;0,0300;0,0285;0,0272;0,0263;0,0256;0,0250;0,0247;0,0246;0,0247;0,0251;0,0257;0,0265;0,0275;0,0287;0,0299;0,0313;0,0326;0,0338;0,0350;0,0362;0,0374;0,0385;0,0396;0,0405;0,0413;0,0420;0,0426;0,0434;0,0445;0,0460;0,0481;0,0506;0,0535;0,0568;0,0602;0,0636;0,0667;0,0692;0,0710;0,0721;0,0725;0,0723;0,0716;0,0705;0,0693;0,0680;0,0669;0,0660;0,0654;0,0653;0,0657;0,0670;0,0694;0,0733;0,0796;0,0891;0,1027;0,1209;0,1442;0,1716;0,2018;0,2324;0,2587;0,2757;0,2802;0,2713;0,2508;0,2217;0,1870;0,1510;0,1177;0,0895;0,0670;0,0500;0,0373;0,0279;0,0213;0,0167;0,0136;0,0114;0,0100;0,0090;0,0082;0,0076;0,0072;0,0069;0,0066;0,0065;0,0063;0,0062;0,0061;0,0060;0,0058;0,0058;0,0057;0,0057;0,0056;0,0055;0,0055;0,0054;0,0054;0,0053;0,0053;0,0053;0,0052;0,0052;0,0052;
2;Sample;WT_2;2024.04.23 13:50;;0,2831;0,2945;0,3056;0,3184;0,3325;0,3472;0,3615;0,3744;0,3853;0,3941;0,4013;0,4078;0,4142;0,4214;0,4295;0,4378;0,4456;0,4515;0,4538;0,4517;0,4441;0,4319;0,4156;0,3964;0,3756;0,3543;0,3338;0,3149;0,2984;0,2849;0,2748;0,2681;0,2648;0,2646;0,2667;0,2687;0,2734;0,2762;0,2770;0,2750;0,2699;0,2618;0,2510;0,2383;0,2246;0,2106;0,1972;0,1849;0,1743;0,1651;0,1573;0,1503;0,1433;0,1359;0,1277;0,1186;0,1089;0,0988;0,0887;0,0789;0,0696;0,0612;0,0539;0,0477;0,0425;0,0382;0,0348;0,0320;0,0297;0,0279;0,0265;0,0253;0,0244;0,0237;0,0232;0,0228;0,0227;0,0229;0,0233;0,0239;0,0246;0,0256;0,0268;0,0280;0,0293;0,0306;0,0318;0,0330;0,0342;0,0354;0,0365;0,0375;0,0384;0,0392;0,0399;0,0406;0,0413;0,0424;0,0439;0,0459;0,0483;0,0512;0,0545;0,0578;0,0611;0,0641;0,0666;0,0685;0,0696;0,0700;0,0697;0,0690;0,0680;0,0668;0,0656;0,0645;0,0636;0,0631;0,0630;0,0634;0,0646;0,0669;0,0708;0,0768;0,0861;0,0992;0,1170;0,1397;0,1665;0,1962;0,2262;0,2523;0,2692;0,2739;0,2656;0,2457;0,2172;0,1832;0,1478;0,1150;0,0871;0,0650;0,0481;0,0356;0,0263;0,0198;0,0153;0,0122;0,0101;0,0087;0,0077;0,0069;0,0064;0,0060;0,0057;0,0054;0,0052;0,0051;0,0050;0,0049;0,0048;0,0047;0,0046;0,0046;0,0045;0,0044;0,0044;0,0043;0,0043;0,0042;0,0042;0,0041;0,0041;0,0041;0,0041;0,0041;
3;Sample;WT_3;2024.04.23 13:51;;0,3220;0,3348;0,3473;0,3617;0,3773;0,3939;0,4101;0,4246;0,4368;0,4467;0,4549;0,4620;0,4694;0,4775;0,4865;0,4959;0,5048;0,5115;0,5144;0,5120;0,5039;0,4905;0,4726;0,4516;0,4289;0,4057;0,3833;0,3626;0,3445;0,3297;0,3185;0,3112;0,3078;0,3078;0,3106;0,3129;0,3184;0,3216;0,3226;0,3203;0,3146;0,3053;0,2930;0,2787;0,2631;0,2474;0,2324;0,2186;0,2068;0,1967;0,1882;0,1805;0,1729;0,1648;0,1557;0,1455;0,1344;0,1228;0,1111;0,0997;0,0890;0,0792;0,0706;0,0633;0,0572;0,0521;0,0480;0,0446;0,0418;0,0396;0,0377;0,0363;0,0351;0,0342;0,0335;0,0330;0,0328;0,0329;0,0333;0,0338;0,0347;0,0357;0,0370;0,0383;0,0397;0,0411;0,0424;0,0437;0,0450;0,0463;0,0475;0,0485;0,0496;0,0504;0,0511;0,0518;0,0526;0,0537;0,0553;0,0575;0,0601;0,0633;0,0668;0,0705;0,0741;0,0775;0,0802;0,0822;0,0834;0,0839;0,0836;0,0829;0,0817;0,0804;0,0790;0,0777;0,0767;0,0760;0,0759;0,0763;0,0776;0,0801;0,0843;0,0910;0,1011;0,1155;0,1349;0,1598;0,1893;0,2220;0,2551;0,2838;0,3026;0,3079;0,2987;0,2768;0,2453;0,2079;0,1689;0,1329;0,1023;0,0779;0,0594;0,0456;0,0354;0,0282;0,0232;0,0198;0,0175;0,0159;0,0149;0,0140;0,0133;0,0128;0,0125;0,0122;0,0120;0,0118;0,0116;0,0115;0,0113;0,0112;0,0111;0,0111;0,0110;0,0109;0,0108;0,0107;0,0107;0,0106;0,0105;0,0105;0,0105;0,0104;0,0103;0,0103;
4;Sample;delta-rbp1 #6_1;2024.04.23 13:52;;0,4526;0,4652;0,4775;0,4916;0,5072;0,5233;0,5390;0,5529;0,5645;0,5737;0,5813;0,5879;0,5946;0,6021;0,6104;0,6193;0,6272;0,6330;0,6347;0,6312;0,6219;0,6071;0,5882;0,5662;0,5426;0,5185;0,4954;0,4740;0,4552;0,4394;0,4272;0,4185;0,4136;0,4122;0,4135;0,4148;0,4193;0,4221;0,4230;0,4211;0,4158;0,4071;0,3954;0,3814;0,3659;0,3499;0,3342;0,3194;0,3063;0,2948;0,2847;0,2756;0,2669;0,2580;0,2487;0,2388;0,2283;0,2175;0,2067;0,1964;0,1867;0,1779;0,1703;0,1638;0,1583;0,1538;0,1501;0,1470;0,1445;0,1424;0,1406;0,1392;0,1380;0,1371;0,1363;0,1359;0,1356;0,1356;0,1358;0,1364;0,1372;0,1382;0,1393;0,1406;0,1419;0,1432;0,1445;0,1457;0,1470;0,1481;0,1493;0,1503;0,1512;0,1519;0,1525;0,1531;0,1537;0,1547;0,1562;0,1583;0,1609;0,1640;0,1676;0,1713;0,1749;0,1781;0,1808;0,1827;0,1838;0,1840;0,1835;0,1825;0,1811;0,1794;0,1777;0,1762;0,1748;0,1738;0,1733;0,1735;0,1745;0,1768;0,1809;0,1875;0,1978;0,2124;0,2324;0,2579;0,2882;0,3218;0,3557;0,3851;0,4042;0,4094;0,3997;0,3769;0,3442;0,3053;0,2646;0,2270;0,1948;0,1691;0,1496;0,1349;0,1240;0,1162;0,1108;0,1069;0,1042;0,1023;0,1010;0,0997;0,0988;0,0981;0,0974;0,0969;0,0964;0,0960;0,0955;0,0951;0,0947;0,0944;0,0940;0,0937;0,0933;0,0930;0,0927;0,0924;0,0921;0,0917;0,0914;0,0912;0,0909;0,0906;0,0903;0,0901;
5;Sample;delta-rbp1 #6_2;2024.04.23 13:52;;0,3402;0,3535;0,3667;0,3815;0,3978;0,4150;0,4315;0,4464;0,4589;0,4690;0,4770;0,4843;0,4916;0,4998;0,5086;0,5178;0,5264;0,5323;0,5342;0,5304;0,5205;0,5052;0,4854;0,4623;0,4377;0,4127;0,3886;0,3663;0,3466;0,3300;0,3168;0,3074;0,3016;0,2994;0,3000;0,3011;0,3053;0,3083;0,3096;0,3082;0,3036;0,2955;0,2843;0,2705;0,2550;0,2387;0,2224;0,2068;0,1925;0,1797;0,1684;0,1582;0,1486;0,1392;0,1297;0,1199;0,1100;0,1001;0,0905;0,0814;0,0730;0,0654;0,0588;0,0533;0,0488;0,0450;0,0420;0,0395;0,0376;0,0360;0,0346;0,0336;0,0328;0,0321;0,0317;0,0315;0,0315;0,0317;0,0322;0,0330;0,0340;0,0353;0,0367;0,0382;0,0398;0,0413;0,0429;0,0443;0,0457;0,0472;0,0485;0,0497;0,0509;0,0518;0,0526;0,0534;0,0543;0,0556;0,0574;0,0597;0,0627;0,0662;0,0700;0,0741;0,0781;0,0817;0,0847;0,0869;0,0882;0,0887;0,0885;0,0876;0,0864;0,0849;0,0834;0,0821;0,0810;0,0803;0,0801;0,0806;0,0820;0,0847;0,0893;0,0966;0,1076;0,1233;0,1445;0,1716;0,2037;0,2392;0,2752;0,3064;0,3268;0,3327;0,3229;0,2993;0,2653;0,2247;0,1823;0,1429;0,1094;0,0826;0,0623;0,0471;0,0360;0,0281;0,0226;0,0189;0,0164;0,0146;0,0135;0,0125;0,0118;0,0113;0,0109;0,0106;0,0104;0,0102;0,0101;0,0099;0,0098;0,0097;0,0096;0,0095;0,0094;0,0093;0,0093;0,0092;0,0091;0,0091;0,0090;0,0089;0,0089;0,0088;0,0088;0,0088;
6;Sample;delta-rbp1 #6_3;2024.04.23 13:53;;0,3302;0,3433;0,3563;0,3710;0,3871;0,4041;0,4205;0,4352;0,4478;0,4578;0,4659;0,4732;0,4805;0,4886;0,4977;0,5072;0,5160;0,5226;0,5252;0,5226;0,5141;0,5001;0,4816;0,4600;0,4366;0,4127;0,3896;0,3682;0,3496;0,3341;0,3223;0,3143;0,3102;0,3098;0,3120;0,3141;0,3193;0,3227;0,3237;0,3218;0,3161;0,3070;0,2948;0,2803;0,2644;0,2483;0,2326;0,2181;0,2054;0,1944;0,1850;0,1766;0,1683;0,1597;0,1503;0,1399;0,1289;0,1175;0,1061;0,0950;0,0847;0,0752;0,0670;0,0599;0,0541;0,0493;0,0454;0,0421;0,0395;0,0374;0,0357;0,0344;0,0333;0,0325;0,0318;0,0315;0,0313;0,0315;0,0319;0,0326;0,0335;0,0346;0,0359;0,0373;0,0388;0,0403;0,0417;0,0431;0,0444;0,0458;0,0470;0,0482;0,0492;0,0501;0,0509;0,0516;0,0525;0,0537;0,0553;0,0576;0,0604;0,0637;0,0674;0,0712;0,0750;0,0785;0,0813;0,0834;0,0847;0,0852;0,0849;0,0841;0,0829;0,0815;0,0801;0,0788;0,0777;0,0770;0,0769;0,0773;0,0786;0,0812;0,0856;0,0925;0,1031;0,1180;0,1383;0,1642;0,1949;0,2288;0,2633;0,2931;0,3126;0,3182;0,3088;0,2862;0,2536;0,2148;0,1743;0,1367;0,1047;0,0792;0,0599;0,0454;0,0348;0,0273;0,0220;0,0185;0,0160;0,0144;0,0133;0,0123;0,0117;0,0112;0,0108;0,0106;0,0104;0,0102;0,0100;0,0099;0,0098;0,0096;0,0096;0,0095;0,0094;0,0094;0,0093;0,0092;0,0091;0,0091;0,0090;0,0090;0,0090;0,0089;0,0088;0,0088;
7;Sample;RBP1-FLAG #6.6_1;2024.04.23 13:54;;0,3332;0,3464;0,3594;0,3743;0,3908;0,4078;0,4242;0,4389;0,4513;0,4609;0,4687;0,4757;0,4831;0,4911;0,5003;0,5097;0,5184;0,5244;0,5259;0,5217;0,5111;0,4948;0,4736;0,4495;0,4240;0,3982;0,3737;0,3512;0,3317;0,3156;0,3031;0,2944;0,2895;0,2880;0,2893;0,2906;0,2950;0,2978;0,2987;0,2970;0,2920;0,2838;0,2726;0,2592;0,2444;0,2290;0,2139;0,1997;0,1869;0,1757;0,1658;0,1569;0,1484;0,1397;0,1306;0,1210;0,1111;0,1010;0,0910;0,0815;0,0726;0,0646;0,0576;0,0517;0,0468;0,0428;0,0395;0,0368;0,0346;0,0329;0,0314;0,0303;0,0294;0,0287;0,0282;0,0279;0,0279;0,0282;0,0287;0,0294;0,0304;0,0317;0,0331;0,0347;0,0363;0,0379;0,0394;0,0409;0,0423;0,0438;0,0451;0,0463;0,0475;0,0485;0,0493;0,0501;0,0511;0,0524;0,0541;0,0566;0,0595;0,0630;0,0670;0,0710;0,0751;0,0787;0,0818;0,0840;0,0854;0,0859;0,0856;0,0848;0,0835;0,0821;0,0806;0,0793;0,0782;0,0775;0,0774;0,0778;0,0793;0,0820;0,0866;0,0938;0,1048;0,1206;0,1419;0,1691;0,2013;0,2369;0,2731;0,3045;0,3250;0,3308;0,3208;0,2969;0,2626;0,2217;0,1791;0,1397;0,1062;0,0795;0,0592;0,0441;0,0331;0,0252;0,0197;0,0160;0,0135;0,0117;0,0106;0,0096;0,0089;0,0084;0,0080;0,0078;0,0076;0,0074;0,0072;0,0071;0,0070;0,0069;0,0068;0,0067;0,0067;0,0066;0,0066;0,0065;0,0064;0,0064;0,0064;0,0063;0,0063;0,0063;0,0062;0,0062;
8;Sample;RBP1-FLAG #6.6_2;2024.04.23 13:54;;0,3326;0,3457;0,3586;0,3735;0,3898;0,4067;0,4232;0,4379;0,4502;0,4600;0,4679;0,4750;0,4822;0,4903;0,4995;0,5090;0,5177;0,5240;0,5258;0,5222;0,5123;0,4965;0,4762;0,4527;0,4276;0,4024;0,3781;0,3560;0,3367;0,3210;0,3088;0,3004;0,2960;0,2949;0,2967;0,2984;0,3031;0,3060;0,3070;0,3051;0,2998;0,2913;0,2797;0,2660;0,2509;0,2355;0,2204;0,2064;0,1940;0,1833;0,1739;0,1655;0,1572;0,1489;0,1398;0,1301;0,1198;0,1092;0,0986;0,0885;0,0790;0,0704;0,0629;0,0565;0,0513;0,0469;0,0434;0,0404;0,0381;0,0362;0,0346;0,0333;0,0324;0,0316;0,0310;0,0307;0,0306;0,0308;0,0313;0,0320;0,0329;0,0341;0,0355;0,0370;0,0385;0,0400;0,0415;0,0429;0,0443;0,0457;0,0470;0,0483;0,0494;0,0503;0,0511;0,0519;0,0528;0,0540;0,0558;0,0581;0,0610;0,0644;0,0683;0,0722;0,0762;0,0797;0,0827;0,0849;0,0862;0,0867;0,0865;0,0857;0,0845;0,0830;0,0816;0,0803;0,0792;0,0785;0,0784;0,0788;0,0803;0,0830;0,0875;0,0947;0,1056;0,1211;0,1420;0,1688;0,2006;0,2357;0,2714;0,3023;0,3226;0,3284;0,3186;0,2951;0,2613;0,2211;0,1792;0,1404;0,1074;0,0811;0,0611;0,0462;0,0353;0,0275;0,0222;0,0185;0,0160;0,0143;0,0132;0,0122;0,0116;0,0111;0,0107;0,0104;0,0102;0,0100;0,0099;0,0097;0,0096;0,0095;0,0095;0,0094;0,0093;0,0092;0,0092;0,0091;0,0091;0,0090;0,0090;0,0089;0,0089;0,0089;0,0088;0,0088;
9;Sample;RBP1-FLAG #6.6_3;2024.04.23 13:55;;0,3416;0,3549;0,3682;0,3832;0,3999;0,4171;0,4338;0,4485;0,4608;0,4707;0,4785;0,4855;0,4929;0,5011;0,5102;0,5199;0,5285;0,5346;0,5362;0,5318;0,5208;0,5042;0,4828;0,4584;0,4325;0,4066;0,3819;0,3592;0,3395;0,3232;0,3105;0,3019;0,2968;0,2951;0,2964;0,2978;0,3021;0,3050;0,3060;0,3044;0,2994;0,2910;0,2797;0,2661;0,2511;0,2356;0,2202;0,2057;0,1928;0,1813;0,1712;0,1621;0,1533;0,1445;0,1353;0,1256;0,1156;0,1053;0,0953;0,0856;0,0766;0,0685;0,0614;0,0555;0,0505;0,0464;0,0431;0,0404;0,0382;0,0365;0,0350;0,0339;0,0330;0,0323;0,0318;0,0315;0,0315;0,0317;0,0322;0,0330;0,0340;0,0353;0,0367;0,0382;0,0398;0,0414;0,0430;0,0445;0,0459;0,0473;0,0487;0,0499;0,0511;0,0520;0,0528;0,0536;0,0545;0,0558;0,0576;0,0600;0,0630;0,0666;0,0705;0,0746;0,0786;0,0823;0,0853;0,0876;0,0889;0,0895;0,0892;0,0883;0,0871;0,0856;0,0841;0,0828;0,0817;0,0809;0,0807;0,0812;0,0826;0,0854;0,0901;0,0975;0,1088;0,1248;0,1464;0,1739;0,2066;0,2428;0,2795;0,3113;0,3321;0,3379;0,3278;0,3036;0,2688;0,2274;0,1843;0,1444;0,1105;0,0835;0,0629;0,0476;0,0364;0,0284;0,0228;0,0191;0,0165;0,0148;0,0136;0,0126;0,0119;0,0114;0,0110;0,0107;0,0105;0,0103;0,0102;0,0100;0,0099;0,0098;0,0097;0,0096;0,0095;0,0094;0,0094;0,0093;0,0092;0,0091;0,0091;0,0090;0,0090;0,0089;0,0089;0,0088;
